corpus_id;sentence_position;word_position;value;postag_id;confidence_score;user_id
3;9;14;wo-n-;12;10;1
3;9;15;ìhm;12;10;1
3;9;16;dàs;12;10;1
3;9;17;zeigt;6;10;1
3;9;18;hàt;8;10;1
3;9;19;vìllìcht;6;10;1
3;9;20;dr;10;10;1
3;9;21;Heinrich;5;10;1
3;9;22;Eggestein;5;10;1
3;9;23;.;15;10;1
3;10;1;Denn;9;10;1
3;10;1;dr;10;10;1
3;10;2;Heinrich;5;10;1
3;10;3;Eggestein;5;10;1
3;10;4;hàt;8;10;1
3;10;5;meegligerwiis;1;10;1
3;10;6;z';7;10;1
3;10;7;Mainz;5;10;1
3;10;8;vum;7;10;1
3;10;9;Johann;5;10;1
3;10;10;Gutenberg;5;10;1
3;10;11;s;4;10;1
3;10;12;Büechdrucka;5;10;1
3;10;13;glehrt;6;10;1
3;10;14;.;15;10;1
3;11;1;Dr;10;10;1
3;11;1;Eggestein;4;10;1
3;11;2;hàt;8;10;1
3;11;3;schiint;1;10;1
3;11;4;'s;12;10;1
3;11;5;sina;10;10;1
3;11;6;eigena;1;10;1
3;11;7;Offizin;4;10;1
3;11;8;erscht;6;10;1
3;11;9;ìn;7;10;1
3;11;10;dr;10;10;1
3;11;11;Mìttla;5;10;1
3;11;12;vu;7;10;1
3;11;13;da;10;10;1
3;11;14;1460.;1;10;1
3;11;15;Johra;5;10;1
3;11;16;igrìchta;5;10;1
3;11;17;.;15;10;1
3;12;1;Wenn;S9;10;1
3;12;1;dàs;12;10;1
3;12;2;stìmmt;6;10;1
3;12;3;war;8;10;1
3;12;4;àlso;2;10;1
3;12;5;dr;10;10;1
3;12;6;Johannes;5;10;1
3;12;7;Mentelin;5;10;1
3;12;8;noch;2;10;1
3;12;9;vor;7;10;1
3;12;10;em;10;10;1
3;12;11;Heinrich;5;10;1
3;12;12;Eggestein;5;10;1
3;12;13;dr;10;10;1
3;12;14;erscht;1;10;1
3;12;15;Büechdrucker;4;10;1
3;12;16;vu;7;10;1
3;12;17;Stroßburri;4;10;1
3;12;18;gsìì;8;10;1
3;12;19;.;15;10;1
3;13;1;Dr;10;10;1
3;13;1;erscht;1;10;1
3;13;2;Druck;4;10;1
3;13;3;wo;2;10;1
3;13;4;ma;12;10;1
3;13;5;vum;7;10;1
3;13;6;Nàma;4;10;1
3;13;7;Mentelin;4;10;1
3;13;8;erfàhrt;1;10;1
3;13;9;ìsch;8;10;1
3;13;10;„;1;10;1
3;13;11;Augustinus';4;10;1
3;13;12;Tractatus;4;10;1
3;13;13;de;5;10;1
3;13;14;arte;6;10;1
3;13;15;praedicandi;5;10;1
3;13;16;“;4;10;1
3;13;17;ìm;7;10;1
3;13;18;Johr;4;10;1
3;13;19;1465;11;10;1
3;13;20;.;15;10;1
3;14;1;Àwer;9;10;1
3;14;1;Johannes;5;10;1
3;14;2;Mentelin;5;10;1
3;14;3;hàt;8;10;1
3;14;4;wohrschins;5;10;1
3;14;5;scho;5;10;1
3;14;6;zìmlig;2;10;1
3;14;7;friajher;1;10;1
3;14;8;fànga-n-à;1;10;1
3;14;9;drucka;5;10;1
3;14;10;sogàr;5;10;1
3;14;11;scho;5;10;1
3;14;12;ànna;7;10;1
3;14;13;1458;11;10;1
3;14;14;.;15;10;1
3;15;1;Si;12;10;1
3;15;1;ältschta;1;10;1
3;15;2;bekànnta;4;10;1
3;15;3;Druckwark;4;10;1
3;15;4;ìsch;8;10;1
3;15;5;a;10;10;1
3;15;6;làtiinischa;5;10;1
3;15;7;Bibel;4;10;1
3;15;8;ìn;7;10;1
3;15;9;49;11;10;1
3;15;10;Ziila;4;10;1
3;15;11;(;15;10;1
3;15;12;„;1;10;1
3;15;13;B49;4;10;1
3;15;14;“;1;10;1
3;15;15;);15;10;1
3;15;16;dr;10;10;1
3;15;17;erscht;1;10;1
3;15;18;Bànd;5;10;1
3;15;19;ìsch;8;10;1
3;15;20;vum;7;10;1
3;15;21;Johr;4;10;1
3;15;22;1460;11;10;1
3;15;23;.;15;10;1
3;16;1;S;4;10;1
3;16;1;Gschaft;4;10;1
3;16;2;vum;7;10;1
3;16;3;Johannes;5;10;1
3;16;4;Mentelin;5;10;1
3;16;5;hàt;8;10;1
3;16;6;schnall;4;10;1
3;16;7;Erfolg;4;10;1
3;16;8;bikumma;5;10;1
3;16;9;ar;12;10;1
3;16;10;ìsch;8;10;1
3;16;11;a;10;10;1
3;16;12;riicher;1;10;1
3;16;13;Mànn;5;10;1
3;16;14;worra;5;10;1
3;16;15;.;15;10;1
3;17;1;Ànna;7;10;1
3;17;1;1466;11;10;1
3;17;2;hàt;8;10;1
3;17;3;'r;12;10;1
3;17;4;sìch;12;10;1
3;17;5;sogàr;5;10;1
3;17;6;a;10;10;1
3;17;7;Wàppa;5;10;1
3;17;8;loo;5;10;1
3;17;9;màcha;5;10;1
3;17;10;.;15;10;1
3;18;1;Noh;7;10;1
3;18;1;ebbena;5;10;1
3;18;2;20;11;10;1
3;18;3;Johr;4;10;1
3;18;4;Büechdruckarèi;4;10;1
3;18;5;ìsch;8;10;1
3;18;6;Mentelin;4;10;1
3;18;7;àm;7;10;1
3;18;8;12.;1;10;1
3;18;9;Dezamber;5;10;1
3;18;10;1478;11;10;1
3;18;11;z';7;10;1
3;18;12;Stroßburri;4;10;1
3;18;13;gstorwa;5;10;1
3;18;14;.;15;10;1
3;19;1;Ar;12;10;1
3;19;1;ìsch;8;10;1
3;19;2;uffem;1;10;1
3;19;3;Kirchhof;4;10;1
3;19;4;vu;7;10;1
3;19;5;dr;10;10;1
3;19;6;St.-Michaels-Kapelle;4;10;1
3;19;7;(;15;10;1
3;19;8;wo;2;10;1
3;19;9;'s;12;10;1
3;19;10;nìmm;1;10;1
3;19;11;gìtt;4;10;1
3;19;12;);15;10;1
3;19;13;vergràwa;6;10;1
3;19;14;.;15;10;1
3;20;1;Speeter;4;10;1
3;20;1;ìsch;8;10;1
3;20;2;sina;10;10;1
3;20;3;Laicha;5;10;1
3;20;4;ìn;7;10;1
3;20;5;dr;10;10;1
3;20;6;Stroßburger;4;10;1
3;20;7;Mìnschter;1;10;1
3;20;8;kumma;1;10;1
3;20;9;.;15;10;1
3;21;1;Sina;10;10;1
3;21;1;zwei;11;10;1
3;21;2;Tächter;4;10;1
3;21;3;han;8;10;1
3;21;4;d;10;10;1
3;21;5;Büechdrucker;4;10;1
3;21;6;Martin;5;10;1
3;21;7;Schott;5;10;1
3;21;8;un;9;10;1
3;21;9;Adolf;5;10;1
3;21;10;Rusch;6;10;1
3;21;11;ghirota;5;10;1
3;21;12;.;15;10;1
3;22;1;Dr;10;10;1
3;22;1;Letzterer;1;10;1
3;22;2;àui;1;10;1
3;22;3;„;1;10;1
3;22;4;Drucker;4;10;1
3;22;5;mìt;7;10;1
3;22;6;da;10;10;1
3;22;7;bizàrra;4;10;1
3;22;8;R;4;10;1
3;22;9;“;1;10;1
3;22;10;gnannt;1;10;1
3;22;11;hàt;8;10;1
3;22;12;d;10;10;1
3;22;13;Leitung;4;10;1
3;22;14;vu;7;10;1
3;22;15;dr;10;10;1
3;22;16;Offizin;4;10;1
3;22;17;ìwergnumma;5;10;1
3;22;18;.;15;10;1
3;23;1;Wark;4;10;1
3;23;1;Ar;12;10;1
3;23;2;hàt;8;10;1
3;23;3;meischtens;4;10;1
3;23;4;Biacher;4;10;1
3;23;5;ìwer;7;10;1
3;23;6;Theologie;4;10;1
3;23;7;un;9;10;1
3;23;8;Philosophie;4;10;1
3;23;9;uf;7;10;1
3;23;10;Làtiinisch;1;10;1
3;23;11;druckt;6;10;1
3;23;12;";";17;10;1
3;23;13;gstudiarta;5;10;1
3;23;14;Litt;5;10;1
3;23;15;hann;5;10;1
3;23;16;d;10;10;1
3;23;17;Quàlität;4;10;1
3;23;18;vu;7;10;1
3;23;19;da;10;10;1
3;23;20;Text;4;10;1
3;23;21;nohglüegt;6;10;1
3;23;22;un;9;10;1
3;23;23;han;8;10;1
3;23;24;sa;1;10;1
3;23;25;verbessert;6;10;1
3;23;26;vor;7;10;1
3;23;27;em;10;10;1
3;23;28;Drucka;4;10;1
3;23;29;.;15;10;1
3;24;1;Uf;7;10;1
3;24;1;Hochditsch;4;10;1
3;24;2;hàt;8;10;1
3;24;3;'r;12;10;1
3;24;4;Literàtur;4;10;1
3;24;5;vum;7;10;1
3;24;6;Mìttelàlter;4;10;1
3;24;7;druckt;6;10;1
3;24;8;wia;4;10;1
3;24;9;zum;7;10;1
3;24;10;Beispiel;4;10;1
3;24;11;„;1;10;1
3;24;12;Parzival;4;10;1
3;24;13;“;4;10;1
3;24;14;vum;7;10;1
3;24;15;Wolfram;4;10;1
3;24;16;von;7;10;1
3;24;17;Eschenbach;4;10;1
3;24;18;un;9;10;1
3;24;19;„;4;10;1
3;24;20;Titurel;5;10;1
3;24;21;“;4;10;1
3;24;22;vum;7;10;1
3;24;23;Albrecht;5;10;1
3;24;24;von;7;10;1
3;24;25;Scharfenberg;5;10;1
3;24;26;.;15;10;1
3;25;1;Ìm;7;10;1
3;25;1;Gsàmta;4;10;1
3;25;2;hàt;8;10;1
3;25;3;'r;12;10;1
3;25;4;ungfahr;1;10;1
3;25;5;40;11;10;1
3;25;6;Biacher;4;10;1
3;25;7;unter;7;10;1
3;25;8;Duck;5;10;1
3;25;9;gmàcht;6;10;1
3;25;10;.;15;10;1
3;26;1;Bsundersch;5;10;1
3;26;1;ìntressànt;5;10;1
3;26;2;ìsch;8;10;1
3;26;3;ànna;7;10;1
3;26;4;1466;11;10;1
3;26;5;si;12;10;1
3;26;6;Druck;4;10;1
3;26;7;vu;7;10;1
3;26;8;dr;10;10;1
3;26;9;„;1;10;1
3;26;10;Mentelin-Bibel;4;10;1
3;26;11;“;1;10;1
3;26;12;ìn;7;10;1
3;26;13;Hochditsch;4;10;1
3;26;14;àlso;5;10;1
3;26;15;ìn'ra;5;10;1
3;26;16;Volkssproch;4;10;1
3;26;17;.;15;10;1
3;27;1;Dia;10;10;1
3;27;1;Bibel;4;10;1
3;27;2;ìsch;8;10;1
3;27;3;drittzeh;1;10;1
3;27;4;Mol;4;10;1
3;27;5;wìdder;4;10;1
3;27;6;druckt;6;10;1
3;27;7;worra;5;10;1
3;27;8;vu;7;10;1
3;27;9;verschìedena;5;10;1
3;27;10;Drucker;4;10;1
3;27;11;ìm;7;10;1
3;27;12;südditscha;1;10;1
3;27;13;Sprochrüüm;4;10;1
3;27;14;bis;7;10;1
3;27;15;d;10;10;1
3;27;16;Veräffentligung;4;10;1
3;27;17;vu;7;10;1
3;27;18;dr;10;10;1
3;27;19;Luther-Bibel;4;10;1
3;27;20;.;15;10;1
